--------------------------------------------------------------------------
WARNING: No preset parameters were found for the device that Open MPI
detected:

  Local host:            ai02
  Device name:           mlx5_1
  Device vendor ID:      0x02c9
  Device vendor part ID: 4117

Default device parameters will be used, which may result in lower
performance.  You can edit any of the files specified by the
btl_openib_device_param_files MCA parameter to set values for your
device.

NOTE: You can turn off this warning by setting the MCA parameter
      btl_openib_warn_no_device_params_found to 0.
--------------------------------------------------------------------------
1000000 110697
Training on 1000000 out of 44279131 training samples
Estimator: 000 | Epoch: 000 | Batch: 000 | Loss: 27.17575
Estimator: 001 | Epoch: 016 | Batch: 3900 | Loss: 0.80906
Estimator: 001 | Epoch: 016 | Batch: 4000 | Loss: 1.08694
Estimator: 001 | Epoch: 016 | Batch: 4100 | Loss: 1.12528
Estimator: 001 | Epoch: 016 | Batch: 4200 | Loss: 0.85386
Estimator: 001 | Epoch: 016 | Batch: 4300 | Loss: 0.97669
Estimator: 001 | Epoch: 016 | Batch: 4400 | Loss: 1.14564
Estimator: 001 | Epoch: 016 | Batch: 4500 | Loss: 1.13543
Estimator: 001 | Epoch: 016 | Batch: 4600 | Loss: 0.91666
Estimator: 001 | Epoch: 016 | Batch: 4700 | Loss: 1.12241
Estimator: 001 | Epoch: 016 | Batch: 4800 | Loss: 0.92743
Estimator: 001 | Epoch: 016 | Batch: 4900 | Loss: 0.95892
Estimator: 001 | Epoch: 016 | Batch: 5000 | Loss: 0.99292
Estimator: 001 | Epoch: 016 | Batch: 5100 | Loss: 0.69925
Estimator: 001 | Epoch: 016 | Batch: 5200 | Loss: 0.75888
Estimator: 001 | Epoch: 016 | Batch: 5300 | Loss: 0.81741
Estimator: 001 | Epoch: 016 | Batch: 5400 | Loss: 0.93995
Estimator: 001 | Epoch: 016 | Batch: 5500 | Loss: 0.92476
Estimator: 001 | Epoch: 016 | Batch: 5600 | Loss: 0.99939
Estimator: 001 | Epoch: 016 | Batch: 5700 | Loss: 0.87896
Estimator: 001 | Epoch: 016 | Batch: 5800 | Loss: 0.81583
Estimator: 001 | Epoch: 016 | Batch: 5900 | Loss: 0.98099
Estimator: 001 | Epoch: 016 | Batch: 6000 | Loss: 0.91340
Estimator: 001 | Epoch: 016 | Batch: 6100 | Loss: 0.90057
Estimator: 001 | Epoch: 016 | Batch: 6200 | Loss: 0.88962
Estimator: 001 | Epoch: 016 | Batch: 6300 | Loss: 0.67106
Estimator: 001 | Epoch: 016 | Batch: 6400 | Loss: 0.96059
Estimator: 001 | Epoch: 016 | Batch: 6500 | Loss: 1.22178
Estimator: 001 | Epoch: 016 | Batch: 6600 | Loss: 1.11260
Estimator: 001 | Epoch: 016 | Batch: 6700 | Loss: 1.09971
Estimator: 001 | Epoch: 016 | Batch: 6800 | Loss: 0.82648
Estimator: 001 | Epoch: 016 | Batch: 6900 | Loss: 0.70570
Estimator: 001 | Epoch: 016 | Batch: 7000 | Loss: 1.02370
Estimator: 001 | Epoch: 016 | Batch: 7100 | Loss: 1.15538
Estimator: 001 | Epoch: 016 | Batch: 7200 | Loss: 0.68958
Estimator: 001 | Epoch: 016 | Batch: 7300 | Loss: 1.05946
Estimator: 001 | Epoch: 016 | Batch: 7400 | Loss: 0.86871
Estimator: 001 | Epoch: 016 | Batch: 7500 | Loss: 1.52418
Estimator: 001 | Epoch: 016 | Batch: 7600 | Loss: 1.18464
Estimator: 001 | Epoch: 016 | Batch: 7700 | Loss: 0.82383
Estimator: 001 | Epoch: 016 | Batch: 7800 | Loss: 0.92209
Estimator: 001 | Epoch: 016 | Batch: 7900 | Loss: 0.83982
Estimator: 001 | Epoch: 016 | Batch: 8000 | Loss: 1.32248
Estimator: 001 | Epoch: 016 | Batch: 8100 | Loss: 0.83614
Estimator: 001 | Epoch: 016 | Batch: 8200 | Loss: 0.88725
Estimator: 001 | Epoch: 016 | Batch: 8300 | Loss: 0.83130
Estimator: 001 | Epoch: 016 | Batch: 8400 | Loss: 1.09066
Estimator: 001 | Epoch: 016 | Batch: 8500 | Loss: 1.57584
Estimator: 001 | Epoch: 016 | Batch: 8600 | Loss: 1.03685
Estimator: 001 | Epoch: 016 | Batch: 8700 | Loss: 1.00940
Estimator: 001 | Epoch: 016 | Batch: 8800 | Loss: 0.87993
Estimator: 001 | Epoch: 016 | Batch: 8900 | Loss: 0.72655
Estimator: 001 | Epoch: 016 | Batch: 9000 | Loss: 1.06262
Estimator: 001 | Epoch: 016 | Batch: 9100 | Loss: 1.08944
Estimator: 001 | Epoch: 016 | Batch: 9200 | Loss: 0.72695
Estimator: 001 | Epoch: 016 | Batch: 9300 | Loss: 1.07323
Estimator: 001 | Epoch: 016 | Batch: 9400 | Loss: 0.60287
Estimator: 001 | Epoch: 016 | Batch: 9500 | Loss: 0.66022
Estimator: 001 | Epoch: 016 | Batch: 9600 | Loss: 0.91940
Estimator: 001 | Epoch: 016 | Batch: 9700 | Loss: 1.39777
Estimator: 001 | Epoch: 016 | Batch: 9800 | Loss: 1.05955
Estimator: 001 | Epoch: 016 | Batch: 9900 | Loss: 0.69383
Estimator: 001 | Epoch: 016 | Batch: 10000 | Loss: 0.68216
Estimator: 001 | Epoch: 016 | Batch: 10100 | Loss: 0.85438
Estimator: 001 | Epoch: 016 | Batch: 10200 | Loss: 0.67954
Estimator: 001 | Epoch: 016 | Batch: 10300 | Loss: 1.13645
Estimator: 001 | Epoch: 016 | Batch: 10400 | Loss: 0.95159
Estimator: 001 | Epoch: 016 | Batch: 10500 | Loss: 0.93631
Estimator: 001 | Epoch: 016 | Batch: 10600 | Loss: 0.93790
Estimator: 001 | Epoch: 016 | Batch: 10700 | Loss: 1.04715
Estimator: 001 | Epoch: 016 | Batch: 10800 | Loss: 0.96255
Estimator: 001 | Epoch: 016 | Batch: 10900 | Loss: 0.53460
Estimator: 001 | Epoch: 016 | Batch: 11000 | Loss: 1.35206
Estimator: 001 | Epoch: 016 | Batch: 11100 | Loss: 1.11149
Estimator: 001 | Epoch: 016 | Batch: 11200 | Loss: 0.76224
Estimator: 001 | Epoch: 016 | Batch: 11300 | Loss: 0.92496
Estimator: 001 | Epoch: 016 | Batch: 11400 | Loss: 1.12045
Estimator: 001 | Epoch: 016 | Batch: 11500 | Loss: 1.04532
Estimator: 001 | Epoch: 016 | Batch: 11600 | Loss: 1.40112
Estimator: 001 | Epoch: 016 | Batch: 11700 | Loss: 0.82992
Estimator: 001 | Epoch: 016 | Batch: 11800 | Loss: 1.12327
Estimator: 001 | Epoch: 016 | Batch: 11900 | Loss: 1.27441
Estimator: 001 | Epoch: 016 | Batch: 12000 | Loss: 1.73600
Estimator: 001 | Epoch: 016 | Batch: 12100 | Loss: 0.72289
Estimator: 001 | Epoch: 016 | Batch: 12200 | Loss: 1.02801
Estimator: 001 | Epoch: 016 | Batch: 12300 | Loss: 0.71303
Estimator: 001 | Epoch: 016 | Batch: 12400 | Loss: 0.90362
Estimator: 001 | Epoch: 016 | Batch: 12500 | Loss: 0.78109
Estimator: 001 | Epoch: 016 | Batch: 12600 | Loss: 1.30683
Estimator: 001 | Epoch: 016 | Batch: 12700 | Loss: 0.83772
Estimator: 001 | Epoch: 016 | Batch: 12800 | Loss: 0.99266
Estimator: 001 | Epoch: 016 | Batch: 12900 | Loss: 0.94297
Estimator: 001 | Epoch: 016 | Batch: 13000 | Loss: 1.16862
Estimator: 001 | Epoch: 016 | Batch: 13100 | Loss: 0.80015
Estimator: 001 | Epoch: 016 | Batch: 13200 | Loss: 0.81022
Estimator: 001 | Epoch: 016 | Batch: 13300 | Loss: 1.43717
Estimator: 001 | Epoch: 016 | Batch: 13400 | Loss: 1.20616
Estimator: 001 | Epoch: 016 | Batch: 13500 | Loss: 1.01473
Estimator: 001 | Epoch: 016 | Batch: 13600 | Loss: 0.98762
Estimator: 001 | Epoch: 016 | Batch: 13700 | Loss: 1.00189
Estimator: 001 | Epoch: 016 | Batch: 13800 | Loss: 0.92619
Estimator: 001 | Epoch: 016 | Batch: 13900 | Loss: 0.79232
Estimator: 001 | Epoch: 016 | Batch: 14000 | Loss: 0.68706
Estimator: 001 | Epoch: 016 | Batch: 14100 | Loss: 1.37304
Estimator: 001 | Epoch: 016 | Batch: 14200 | Loss: 0.80501
Estimator: 001 | Epoch: 016 | Batch: 14300 | Loss: 1.12758
Estimator: 001 | Epoch: 016 | Batch: 14400 | Loss: 1.24715
Estimator: 001 | Epoch: 016 | Batch: 14500 | Loss: 1.18269
Estimator: 001 | Epoch: 016 | Batch: 14600 | Loss: 0.87594
Estimator: 001 | Epoch: 016 | Batch: 14700 | Loss: 1.13865
Estimator: 001 | Epoch: 016 | Batch: 14800 | Loss: 1.01044
Estimator: 001 | Epoch: 016 | Batch: 14900 | Loss: 1.22367
Estimator: 001 | Epoch: 016 | Batch: 15000 | Loss: 0.65959
Estimator: 001 | Epoch: 016 | Batch: 15100 | Loss: 0.91124
Estimator: 001 | Epoch: 016 | Batch: 15200 | Loss: 1.30840
Estimator: 001 | Epoch: 016 | Batch: 15300 | Loss: 1.07939
Estimator: 001 | Epoch: 016 | Batch: 15400 | Loss: 0.98277
Estimator: 001 | Epoch: 016 | Batch: 15500 | Loss: 1.14007
Estimator: 001 | Epoch: 016 | Batch: 15600 | Loss: 1.33200
Estimator: 002 | Epoch: 016 | Batch: 000 | Loss: 1.03456
Estimator: 002 | Epoch: 016 | Batch: 100 | Loss: 0.85616
Estimator: 002 | Epoch: 016 | Batch: 200 | Loss: 1.19085
Estimator: 002 | Epoch: 016 | Batch: 300 | Loss: 1.14658
Estimator: 002 | Epoch: 016 | Batch: 400 | Loss: 1.25464
Estimator: 002 | Epoch: 016 | Batch: 500 | Loss: 0.83869
Estimator: 002 | Epoch: 016 | Batch: 600 | Loss: 0.75142
Estimator: 002 | Epoch: 016 | Batch: 700 | Loss: 1.02741
Estimator: 002 | Epoch: 016 | Batch: 800 | Loss: 0.80516
Estimator: 002 | Epoch: 016 | Batch: 900 | Loss: 1.24252
Estimator: 002 | Epoch: 016 | Batch: 1000 | Loss: 1.32426
Estimator: 002 | Epoch: 016 | Batch: 1100 | Loss: 1.05174
Estimator: 002 | Epoch: 016 | Batch: 1200 | Loss: 1.15340
Estimator: 002 | Epoch: 016 | Batch: 1300 | Loss: 1.14628
Estimator: 002 | Epoch: 016 | Batch: 1400 | Loss: 0.93707
Estimator: 002 | Epoch: 016 | Batch: 1500 | Loss: 1.42877
Estimator: 002 | Epoch: 016 | Batch: 1600 | Loss: 1.09326
Estimator: 002 | Epoch: 016 | Batch: 1700 | Loss: 1.39848
Estimator: 002 | Epoch: 016 | Batch: 1800 | Loss: 0.84895
Estimator: 002 | Epoch: 016 | Batch: 1900 | Loss: 1.25931
Estimator: 002 | Epoch: 016 | Batch: 2000 | Loss: 0.79532
Estimator: 002 | Epoch: 016 | Batch: 2100 | Loss: 1.39513
Estimator: 002 | Epoch: 016 | Batch: 2200 | Loss: 0.84573
Estimator: 002 | Epoch: 016 | Batch: 2300 | Loss: 1.22031
Estimator: 002 | Epoch: 016 | Batch: 2400 | Loss: 1.10442
Estimator: 002 | Epoch: 016 | Batch: 2500 | Loss: 0.95115
Estimator: 002 | Epoch: 016 | Batch: 2600 | Loss: 1.35047
Estimator: 002 | Epoch: 016 | Batch: 2700 | Loss: 1.26802
Estimator: 002 | Epoch: 016 | Batch: 2800 | Loss: 0.74371
Estimator: 002 | Epoch: 016 | Batch: 2900 | Loss: 1.32201
Estimator: 002 | Epoch: 016 | Batch: 3000 | Loss: 1.02671
Estimator: 002 | Epoch: 016 | Batch: 3100 | Loss: 0.77666
Estimator: 002 | Epoch: 016 | Batch: 3200 | Loss: 0.91004
Estimator: 002 | Epoch: 016 | Batch: 3300 | Loss: 1.07576
Estimator: 002 | Epoch: 016 | Batch: 3400 | Loss: 1.06075
Estimator: 002 | Epoch: 016 | Batch: 3500 | Loss: 1.03514
Estimator: 002 | Epoch: 016 | Batch: 3600 | Loss: 1.33381
Estimator: 002 | Epoch: 016 | Batch: 3700 | Loss: 1.02180
Estimator: 002 | Epoch: 016 | Batch: 3800 | Loss: 1.02565
Estimator: 002 | Epoch: 016 | Batch: 3900 | Loss: 0.80851
Estimator: 002 | Epoch: 016 | Batch: 4000 | Loss: 1.08109
Estimator: 002 | Epoch: 016 | Batch: 4100 | Loss: 1.12530
Estimator: 002 | Epoch: 016 | Batch: 4200 | Loss: 0.85384
Estimator: 002 | Epoch: 016 | Batch: 4300 | Loss: 0.97275
Estimator: 002 | Epoch: 016 | Batch: 4400 | Loss: 1.14802
Estimator: 002 | Epoch: 016 | Batch: 4500 | Loss: 1.13568
Estimator: 002 | Epoch: 016 | Batch: 4600 | Loss: 0.91843
Estimator: 002 | Epoch: 016 | Batch: 4700 | Loss: 1.12189
Estimator: 002 | Epoch: 016 | Batch: 4800 | Loss: 0.92482
Estimator: 002 | Epoch: 016 | Batch: 4900 | Loss: 0.95909
Estimator: 002 | Epoch: 016 | Batch: 5000 | Loss: 0.99285
Estimator: 002 | Epoch: 016 | Batch: 5100 | Loss: 0.69810
Estimator: 002 | Epoch: 016 | Batch: 5200 | Loss: 0.75201
Estimator: 002 | Epoch: 016 | Batch: 5300 | Loss: 0.81723
Estimator: 002 | Epoch: 016 | Batch: 5400 | Loss: 0.93985
Estimator: 002 | Epoch: 016 | Batch: 5500 | Loss: 0.92802
Estimator: 002 | Epoch: 016 | Batch: 5600 | Loss: 0.99386
Estimator: 002 | Epoch: 016 | Batch: 5700 | Loss: 0.88198
Estimator: 002 | Epoch: 016 | Batch: 5800 | Loss: 0.81321
Estimator: 002 | Epoch: 016 | Batch: 5900 | Loss: 0.98048
Estimator: 002 | Epoch: 016 | Batch: 6000 | Loss: 0.91513
Estimator: 002 | Epoch: 016 | Batch: 6100 | Loss: 0.89271
Estimator: 002 | Epoch: 016 | Batch: 6200 | Loss: 0.88914
Estimator: 002 | Epoch: 016 | Batch: 6300 | Loss: 0.67084
Estimator: 002 | Epoch: 016 | Batch: 6400 | Loss: 0.96150
Estimator: 002 | Epoch: 016 | Batch: 6500 | Loss: 1.22177
Estimator: 002 | Epoch: 016 | Batch: 6600 | Loss: 1.10457
Estimator: 002 | Epoch: 016 | Batch: 6700 | Loss: 1.09997
Estimator: 002 | Epoch: 016 | Batch: 6800 | Loss: 0.82937
Estimator: 002 | Epoch: 016 | Batch: 6900 | Loss: 0.70560
Estimator: 002 | Epoch: 016 | Batch: 7000 | Loss: 1.02389
Estimator: 002 | Epoch: 016 | Batch: 7100 | Loss: 1.15493
Estimator: 002 | Epoch: 016 | Batch: 7200 | Loss: 0.68969
Estimator: 002 | Epoch: 016 | Batch: 7300 | Loss: 1.05077
Estimator: 002 | Epoch: 016 | Batch: 7400 | Loss: 0.86688
Estimator: 002 | Epoch: 016 | Batch: 7500 | Loss: 1.51721
Estimator: 002 | Epoch: 016 | Batch: 7600 | Loss: 1.18924
Estimator: 002 | Epoch: 016 | Batch: 7700 | Loss: 0.82255
Estimator: 002 | Epoch: 016 | Batch: 7800 | Loss: 0.92204
Estimator: 002 | Epoch: 016 | Batch: 7900 | Loss: 0.83530
Estimator: 002 | Epoch: 016 | Batch: 8000 | Loss: 1.31676
Estimator: 002 | Epoch: 016 | Batch: 8100 | Loss: 0.83584
Estimator: 002 | Epoch: 016 | Batch: 8200 | Loss: 0.88722
Estimator: 002 | Epoch: 016 | Batch: 8300 | Loss: 0.83371
Estimator: 002 | Epoch: 016 | Batch: 8400 | Loss: 1.09201
Estimator: 002 | Epoch: 016 | Batch: 8500 | Loss: 1.57360
Estimator: 002 | Epoch: 016 | Batch: 8600 | Loss: 1.04620
Estimator: 002 | Epoch: 016 | Batch: 8700 | Loss: 1.00666
Estimator: 002 | Epoch: 016 | Batch: 8800 | Loss: 0.88366
Estimator: 002 | Epoch: 016 | Batch: 8900 | Loss: 0.72599
Estimator: 002 | Epoch: 016 | Batch: 9000 | Loss: 1.06369
Estimator: 002 | Epoch: 016 | Batch: 9100 | Loss: 1.08240
Estimator: 002 | Epoch: 016 | Batch: 9200 | Loss: 0.73130
Estimator: 002 | Epoch: 016 | Batch: 9300 | Loss: 1.07644
Estimator: 002 | Epoch: 016 | Batch: 9400 | Loss: 0.59306
Estimator: 002 | Epoch: 016 | Batch: 9500 | Loss: 0.66003
Estimator: 002 | Epoch: 016 | Batch: 9600 | Loss: 0.92685
Estimator: 002 | Epoch: 016 | Batch: 9700 | Loss: 1.39254
Estimator: 002 | Epoch: 016 | Batch: 9800 | Loss: 1.05311
Estimator: 002 | Epoch: 016 | Batch: 9900 | Loss: 0.68879
Estimator: 002 | Epoch: 016 | Batch: 10000 | Loss: 0.68202
Estimator: 002 | Epoch: 016 | Batch: 10100 | Loss: 0.85452
Estimator: 002 | Epoch: 016 | Batch: 10200 | Loss: 0.67776
Estimator: 002 | Epoch: 016 | Batch: 10300 | Loss: 1.13177
Estimator: 002 | Epoch: 016 | Batch: 10400 | Loss: 0.95240
Estimator: 002 | Epoch: 016 | Batch: 10500 | Loss: 0.93494
Estimator: 002 | Epoch: 016 | Batch: 10600 | Loss: 0.93615
Estimator: 002 | Epoch: 016 | Batch: 10700 | Loss: 1.04611
Estimator: 002 | Epoch: 016 | Batch: 10800 | Loss: 0.96265
Estimator: 002 | Epoch: 016 | Batch: 10900 | Loss: 0.52675
Estimator: 002 | Epoch: 016 | Batch: 11000 | Loss: 1.35776
Estimator: 002 | Epoch: 016 | Batch: 11100 | Loss: 1.10855
Estimator: 002 | Epoch: 016 | Batch: 11200 | Loss: 0.75909
Estimator: 002 | Epoch: 016 | Batch: 11300 | Loss: 0.92704
Estimator: 002 | Epoch: 016 | Batch: 11400 | Loss: 1.12103
Estimator: 002 | Epoch: 016 | Batch: 11500 | Loss: 1.04806
Estimator: 002 | Epoch: 016 | Batch: 11600 | Loss: 1.40103
Estimator: 002 | Epoch: 016 | Batch: 11700 | Loss: 0.83066
Estimator: 002 | Epoch: 016 | Batch: 11800 | Loss: 1.12290
Estimator: 002 | Epoch: 016 | Batch: 11900 | Loss: 1.27462
Estimator: 002 | Epoch: 016 | Batch: 12000 | Loss: 1.73217
Estimator: 002 | Epoch: 016 | Batch: 12100 | Loss: 0.72252
Estimator: 002 | Epoch: 016 | Batch: 12200 | Loss: 1.03034
Estimator: 002 | Epoch: 016 | Batch: 12300 | Loss: 0.71247
Estimator: 002 | Epoch: 016 | Batch: 12400 | Loss: 0.91033
Estimator: 002 | Epoch: 016 | Batch: 12500 | Loss: 0.77567
Estimator: 002 | Epoch: 016 | Batch: 12600 | Loss: 1.30687
Estimator: 002 | Epoch: 016 | Batch: 12700 | Loss: 0.84048
Estimator: 002 | Epoch: 016 | Batch: 12800 | Loss: 1.00619
Estimator: 002 | Epoch: 016 | Batch: 12900 | Loss: 0.94165
Estimator: 002 | Epoch: 016 | Batch: 13000 | Loss: 1.16546
Estimator: 002 | Epoch: 016 | Batch: 13100 | Loss: 0.80255
Estimator: 002 | Epoch: 016 | Batch: 13200 | Loss: 0.81023
Estimator: 002 | Epoch: 016 | Batch: 13300 | Loss: 1.43372
Estimator: 002 | Epoch: 016 | Batch: 13400 | Loss: 1.20766
Estimator: 002 | Epoch: 016 | Batch: 13500 | Loss: 1.01597
Estimator: 002 | Epoch: 016 | Batch: 13600 | Loss: 0.98347
Estimator: 002 | Epoch: 016 | Batch: 13700 | Loss: 1.00117
Estimator: 002 | Epoch: 016 | Batch: 13800 | Loss: 0.92437
Estimator: 002 | Epoch: 016 | Batch: 13900 | Loss: 0.78661
Estimator: 002 | Epoch: 016 | Batch: 14000 | Loss: 0.68686
Estimator: 002 | Epoch: 016 | Batch: 14100 | Loss: 1.36607
Estimator: 002 | Epoch: 016 | Batch: 14200 | Loss: 0.80327
Estimator: 002 | Epoch: 016 | Batch: 14300 | Loss: 1.10221
Estimator: 002 | Epoch: 016 | Batch: 14400 | Loss: 1.24689
Estimator: 002 | Epoch: 016 | Batch: 14500 | Loss: 1.18353
Estimator: 002 | Epoch: 016 | Batch: 14600 | Loss: 0.87609
Estimator: 002 | Epoch: 016 | Batch: 14700 | Loss: 1.13560
Estimator: 002 | Epoch: 016 | Batch: 14800 | Loss: 1.01149
Estimator: 002 | Epoch: 016 | Batch: 14900 | Loss: 1.22347
Estimator: 002 | Epoch: 016 | Batch: 15000 | Loss: 0.65671
Estimator: 002 | Epoch: 016 | Batch: 15100 | Loss: 0.91408
Estimator: 002 | Epoch: 016 | Batch: 15200 | Loss: 1.30779
Estimator: 002 | Epoch: 016 | Batch: 15300 | Loss: 1.08386
Estimator: 002 | Epoch: 016 | Batch: 15400 | Loss: 0.99292
Estimator: 002 | Epoch: 016 | Batch: 15500 | Loss: 1.13194
Estimator: 002 | Epoch: 016 | Batch: 15600 | Loss: 1.33484
Estimator: 003 | Epoch: 016 | Batch: 000 | Loss: 1.03025
Estimator: 003 | Epoch: 016 | Batch: 100 | Loss: 0.84974
Estimator: 003 | Epoch: 016 | Batch: 200 | Loss: 1.19000
Estimator: 003 | Epoch: 016 | Batch: 300 | Loss: 1.15185
Estimator: 003 | Epoch: 016 | Batch: 400 | Loss: 1.25033
Estimator: 003 | Epoch: 016 | Batch: 500 | Loss: 0.83874
Estimator: 003 | Epoch: 016 | Batch: 600 | Loss: 0.75384
Estimator: 003 | Epoch: 016 | Batch: 700 | Loss: 1.01074
Estimator: 003 | Epoch: 016 | Batch: 800 | Loss: 0.80517
Estimator: 003 | Epoch: 016 | Batch: 900 | Loss: 1.24253
Estimator: 003 | Epoch: 016 | Batch: 1000 | Loss: 1.33341
Estimator: 003 | Epoch: 016 | Batch: 1100 | Loss: 1.04670
Estimator: 003 | Epoch: 016 | Batch: 1200 | Loss: 1.15068
Estimator: 003 | Epoch: 016 | Batch: 1300 | Loss: 1.14648
Estimator: 003 | Epoch: 016 | Batch: 1400 | Loss: 0.93703
Estimator: 003 | Epoch: 016 | Batch: 1500 | Loss: 1.42830
Estimator: 003 | Epoch: 016 | Batch: 1600 | Loss: 1.09050
Estimator: 003 | Epoch: 016 | Batch: 1700 | Loss: 1.39852
Estimator: 003 | Epoch: 016 | Batch: 1800 | Loss: 0.85024
Estimator: 003 | Epoch: 016 | Batch: 1900 | Loss: 1.25952
Estimator: 003 | Epoch: 016 | Batch: 2000 | Loss: 0.79516
Estimator: 003 | Epoch: 016 | Batch: 2100 | Loss: 1.39687
Estimator: 003 | Epoch: 016 | Batch: 2200 | Loss: 0.84478
Estimator: 003 | Epoch: 016 | Batch: 2300 | Loss: 1.21923
Estimator: 003 | Epoch: 016 | Batch: 2400 | Loss: 1.10399
Estimator: 003 | Epoch: 016 | Batch: 2500 | Loss: 0.95767
Estimator: 003 | Epoch: 016 | Batch: 2600 | Loss: 1.34829
Estimator: 003 | Epoch: 016 | Batch: 2700 | Loss: 1.26409
Estimator: 003 | Epoch: 016 | Batch: 2800 | Loss: 0.74327
Estimator: 003 | Epoch: 016 | Batch: 2900 | Loss: 1.32463
Estimator: 003 | Epoch: 016 | Batch: 3000 | Loss: 1.02660
Estimator: 003 | Epoch: 016 | Batch: 3100 | Loss: 0.78044
Estimator: 003 | Epoch: 016 | Batch: 3200 | Loss: 0.91031
Estimator: 003 | Epoch: 016 | Batch: 3300 | Loss: 1.07229
Estimator: 003 | Epoch: 016 | Batch: 3400 | Loss: 1.06071
Estimator: 003 | Epoch: 016 | Batch: 3500 | Loss: 1.03524
Estimator: 003 | Epoch: 016 | Batch: 3600 | Loss: 1.33443
Estimator: 003 | Epoch: 016 | Batch: 3700 | Loss: 1.01634
Estimator: 003 | Epoch: 016 | Batch: 3800 | Loss: 1.02646
Estimator: 003 | Epoch: 016 | Batch: 3900 | Loss: 0.81394
Estimator: 003 | Epoch: 016 | Batch: 4000 | Loss: 1.07978
Estimator: 003 | Epoch: 016 | Batch: 4100 | Loss: 1.12544
Estimator: 003 | Epoch: 016 | Batch: 4200 | Loss: 0.85371
Estimator: 003 | Epoch: 016 | Batch: 4300 | Loss: 0.98412
Estimator: 003 | Epoch: 016 | Batch: 4400 | Loss: 1.14759
Estimator: 003 | Epoch: 016 | Batch: 4500 | Loss: 1.13510
Estimator: 003 | Epoch: 016 | Batch: 4600 | Loss: 0.91456
Estimator: 003 | Epoch: 016 | Batch: 4700 | Loss: 1.12161
Estimator: 003 | Epoch: 016 | Batch: 4800 | Loss: 0.91791
Estimator: 003 | Epoch: 016 | Batch: 4900 | Loss: 0.95883
Estimator: 003 | Epoch: 016 | Batch: 5000 | Loss: 0.99327
Estimator: 003 | Epoch: 016 | Batch: 5100 | Loss: 0.69238
Estimator: 003 | Epoch: 016 | Batch: 5200 | Loss: 0.76654
Estimator: 003 | Epoch: 016 | Batch: 5300 | Loss: 0.81734
Estimator: 003 | Epoch: 016 | Batch: 5400 | Loss: 0.93989
Estimator: 003 | Epoch: 016 | Batch: 5500 | Loss: 0.92733
Estimator: 003 | Epoch: 016 | Batch: 5600 | Loss: 0.99798
Estimator: 003 | Epoch: 016 | Batch: 5700 | Loss: 0.88080
Estimator: 003 | Epoch: 016 | Batch: 5800 | Loss: 0.81557
Estimator: 003 | Epoch: 016 | Batch: 5900 | Loss: 0.98145
Estimator: 003 | Epoch: 016 | Batch: 6000 | Loss: 0.91352
Estimator: 003 | Epoch: 016 | Batch: 6100 | Loss: 0.89031
Estimator: 003 | Epoch: 016 | Batch: 6200 | Loss: 0.88659
Estimator: 003 | Epoch: 016 | Batch: 6300 | Loss: 0.67083
Estimator: 003 | Epoch: 016 | Batch: 6400 | Loss: 0.96059
Estimator: 003 | Epoch: 016 | Batch: 6500 | Loss: 1.22175
Estimator: 003 | Epoch: 016 | Batch: 6600 | Loss: 1.10966
Estimator: 003 | Epoch: 016 | Batch: 6700 | Loss: 1.10018
Estimator: 003 | Epoch: 016 | Batch: 6800 | Loss: 0.82375
Estimator: 003 | Epoch: 016 | Batch: 6900 | Loss: 0.70558
Estimator: 003 | Epoch: 016 | Batch: 7000 | Loss: 1.02358
Estimator: 003 | Epoch: 016 | Batch: 7100 | Loss: 1.15488
Estimator: 003 | Epoch: 016 | Batch: 7200 | Loss: 0.68962
Estimator: 003 | Epoch: 016 | Batch: 7300 | Loss: 1.06308
Estimator: 003 | Epoch: 016 | Batch: 7400 | Loss: 0.86698
Estimator: 003 | Epoch: 016 | Batch: 7500 | Loss: 1.50411
Estimator: 003 | Epoch: 016 | Batch: 7600 | Loss: 1.18883
Estimator: 003 | Epoch: 016 | Batch: 7700 | Loss: 0.82317
Estimator: 003 | Epoch: 016 | Batch: 7800 | Loss: 0.92203
Estimator: 003 | Epoch: 016 | Batch: 7900 | Loss: 0.83305
Estimator: 003 | Epoch: 016 | Batch: 8000 | Loss: 1.33196
Estimator: 003 | Epoch: 016 | Batch: 8100 | Loss: 0.83607
Estimator: 003 | Epoch: 016 | Batch: 8200 | Loss: 0.88734
Estimator: 003 | Epoch: 016 | Batch: 8300 | Loss: 0.83246
Estimator: 003 | Epoch: 016 | Batch: 8400 | Loss: 1.09074
Estimator: 003 | Epoch: 016 | Batch: 8500 | Loss: 1.57356
Estimator: 003 | Epoch: 016 | Batch: 8600 | Loss: 1.04605
Estimator: 003 | Epoch: 016 | Batch: 8700 | Loss: 1.00484
Estimator: 003 | Epoch: 016 | Batch: 8800 | Loss: 0.88590
Estimator: 003 | Epoch: 016 | Batch: 8900 | Loss: 0.72565
Estimator: 003 | Epoch: 016 | Batch: 9000 | Loss: 1.06426
Estimator: 003 | Epoch: 016 | Batch: 9100 | Loss: 1.07531
Estimator: 003 | Epoch: 016 | Batch: 9200 | Loss: 0.74181
Estimator: 003 | Epoch: 016 | Batch: 9300 | Loss: 1.08024
Estimator: 003 | Epoch: 016 | Batch: 9400 | Loss: 0.59617
Estimator: 003 | Epoch: 016 | Batch: 9500 | Loss: 0.66031
